match_date_time,garment_sku,location_id
2025-04-04 20:20:00,MEHDAI00M,R2H75-S-BO1
2025-04-04 20:20:01,MEHDAI00S,R2H75-S-AO1
2025-04-04 20:19:55,MEHDAI0XL,R2H75-S-DO1
2025-04-04 20:19:08,MEHDAI2XL,R2H75-N-AO1
2025-04-04 20:19:06,MEHDAI3XL,R2H75-N-BO1
2025-04-04 20:19:05,MEHDAI4XL,R2H75-N-CO1
2025-04-04 23:13:17,MEHDB900L,R2P75-S-CO1
2025-04-04 23:13:19,MEHDB900M,R2P75-S-BO1
2025-04-04 23:13:22,MEHDB900S,R2P75-S-AO1
2025-04-04 23:13:12,MEHDB90XL,R2P75-S-DO1
2025-04-04 23:04:52,MEHDB92XL,R2P75-N-AO1
2025-04-04 23:04:54,MEHDB93XL,R2P75-N-BO1
2025-04-04 20:17:24,MEHDBI00L,R2G79-S-CO1
2025-04-04 20:17:25,MEHDBI00M,R2G79-S-BO1
2025-04-04 20:17:27,MEHDBI00S,R2G79-S-AO1
2025-04-04 20:17:22,MEHDBI0XL,R2G79-S-DO1
2025-04-04 20:15:38,MEHDBI2XL,R2G79-N-AO1
2025-04-04 20:15:37,MEHDBI3XL,R2G79-N-BO1
2025-04-04 20:15:34,MEHDBI5XL,R2G79-N-DO1
2025-04-04 20:04:28,MEHDCH00L,R2H85-N-CO1
2025-04-04 20:04:29,MEHDCH00M,R2H85-N-BO1
2025-04-04 20:04:31,MEHDCH00S,R2H85-N-AO1
2025-04-04 20:04:27,MEHDCH0XL,R2H85-N-DO1
2025-04-04 20:12:59,MEHDCH2XL,R2H85-S-AO1
2025-04-04 20:12:57,MEHDCH3XL,R2H85-S-BO1
2025-04-04 20:05:15,MEHDCI00L,R2K85-S-CO1
2025-04-04 20:05:17,MEHDCI00M,R2K85-S-BO1
2025-04-04 20:05:19,MEHDCI00S,R2K85-S-AO1
2025-04-04 20:05:13,MEHDCI0XL,R2K85-S-DO1
2025-04-04 20:05:07,MEHDCI2XL,R2K85-N-AO1
2025-04-04 20:05:05,MEHDCI3XL,R2K85-N-BO1
2025-04-04 20:05:04,MEHDCI4XL,R2K85-N-CO1
2025-04-04 23:04:12,MEHDCJ00L,R2M75-N-CO1
2025-04-04 23:04:10,MEHDCJ00M,R2M75-N-BO1
2025-04-04 23:04:07,MEHDCJ00S,R2M75-N-AO1
2025-04-04 23:04:14,MEHDCJ0XL,R2M75-N-DO1
2025-04-04 23:13:54,MEHDCJ2XL,R2M75-S-AO1
2025-04-04 20:14:34,MEHDCK00L,R2H81-N-CO1
2025-04-04 20:14:35,MEHDCK00M,R2H81-N-BO1
2025-04-04 20:14:37,MEHDCK00S,R2H81-N-AO1
2025-04-04 20:14:32,MEHDCK0XL,R2H81-N-DO1
2025-04-04 20:15:21,MEHDCK2XL,R2H81-S-AO1
2025-04-04 20:15:20,MEHDCK3XL,R2H81-S-BO1
2025-04-04 20:15:17,MEHDCK4XL,R2H81-S-CO1
2025-04-04 23:13:28,MEHDJ200L,R2O75-S-CO1
2025-04-04 23:13:30,MEHDJ200M,R2O75-S-BO1
2025-04-04 23:13:35,MEHDJ200S,R2O75-S-AO1
2025-04-04 23:13:27,MEHDJ20XL,R2O75-S-DO1
2025-04-04 23:04:37,MEHDJ22XL,R2O75-N-AO1
2025-04-04 23:04:41,MEHDJ23XL,R2O75-N-BO1
2025-04-04 23:04:46,MEHDJ24XL,R2O75-N-CO1
2025-04-04 20:20:18,MEHDX600L,R2H73-N-CO1
2025-04-04 20:20:19,MEHDX600M,R2H73-N-BO1
2025-04-04 20:20:22,MEHDX600S,R2H73-N-AO1
2025-04-04 20:20:17,MEHDX60XL,R2H73-N-DO1
2025-04-04 20:25:52,MEHDX62XL,R2H73-S-AO1
2025-04-04 20:25:51,MEHDX63XL,R2H73-S-BO1
2025-04-04 20:25:49,MEHDX64XL,R2H73-S-CO1
2025-04-04 23:04:23,MEHDZ500L,R2N75-N-CO1
2025-04-04 23:04:21,MEHDZ500M,R2N75-N-BO1
2025-04-04 23:04:18,MEHDZ500S,R2N75-N-AO1
2025-04-04 23:04:25,MEHDZ50XL,R2N75-N-DO1
2025-04-04 23:13:47,MEHDZ52XL,R2N75-S-AO1
2025-04-04 23:13:45,MEHDZ53XL,R2N75-S-BO1
2025-04-04 23:13:42,MEHDZ54XL,R2N75-S-CO1
2025-04-04 20:13:48,MEHDZ600L,R2K83-S-CO1
2025-04-04 20:13:49,MEHDZ600M,R2K83-S-BO1
2025-04-04 20:13:51,MEHDZ600S,R2K83-S-AO1
2025-04-04 20:13:47,MEHDZ60XL,R2K83-S-DO1
2025-04-04 20:13:42,MEHDZ62XL,R2K83-N-AO1
2025-04-04 20:13:40,MEHDZ63XL,R2K83-N-BO1
2025-04-04 20:13:39,MEHDZ64XL,R2K83-N-CO1
2025-04-04 20:46:35,MESW0O00L,R2K63-S-BD1
2025-04-04 20:46:42,MESW0O00M,R2K63-S-AD2
2025-04-04 20:46:39,MESW0O00S,R2K63-S-AD1
2025-04-04 20:46:36,MESW0O0XL,R2K63-S-BD2
2025-04-04 20:46:34,MESW0O2XL,R2K63-S-CD1
2025-04-04 20:46:32,MESW0O3XL,R2K63-S-CD2
2025-04-04 20:46:28,MESW0O4XL,R2K63-S-DD1
2025-04-04 20:42:37,MESW1B00L,R2I65-S-BD1
2025-04-04 20:42:40,MESW1B00M,R2I65-S-AD2
2025-04-04 20:42:48,MESW1B00S,R2I65-S-AD1
2025-04-04 20:42:39,MESW1B0XL,R2I65-S-BD2
2025-04-04 20:42:36,MESW1B2XL,R2I65-S-CD1
2025-04-04 20:42:35,MESW1B3XL,R2I65-S-CD2
2025-04-04 20:42:30,MESW1B4XL,R2I65-S-DD1
2025-04-04 20:42:32,MESW1B5XL,R2I65-S-DD2
2025-04-04 20:46:52,MESW1N00L,R2J63-S-BD1
2025-04-04 20:46:56,MESW1N00M,R2J63-S-AD2
2025-04-04 20:46:57,MESW1N00S,R2J63-S-AD1
2025-04-04 20:46:53,MESW1N0XL,R2J63-S-BD2
2025-04-04 20:46:50,MESW1N2XL,R2J63-S-CD1
2025-04-04 20:46:49,MESW1N3XL,R2J63-S-CD2
2025-04-04 20:46:46,MESW1N4XL,R2J63-S-DD1
2025-04-04 20:38:39,MESW1W00L,R2J67-N-BD1
2025-04-04 20:38:43,MESW1W00M,R2J67-N-AD2
2025-04-04 20:38:44,MESW1W00S,R2J67-N-AD1
2025-04-04 20:38:42,MESW1W0XL,R2J67-N-BD2
2025-04-04 20:38:32,MESW1W2XL,R2J67-N-CD1
2025-04-04 20:38:34,MESW1W3XL,R2J67-N-CD2
2025-04-04 20:43:11,MESW2F00L,R2G65-S-BD1
2025-04-04 20:43:16,MESW2F00M,R2G65-S-AD2
2025-04-04 20:43:17,MESW2F00S,R2G65-S-AD1
2025-04-04 20:43:14,MESW2F0XL,R2G65-S-BD2
2025-04-04 20:43:10,MESW2F2XL,R2G65-S-CD1
2025-04-04 20:43:08,MESW2F3XL,R2G65-S-CD2
2025-04-04 20:43:04,MESW2F4XL,R2G65-S-DD1
2025-04-04 20:45:46,MESW2H00L,R2I63-N-BD1
2025-04-04 20:45:49,MESW2H00M,R2I63-N-AD2
2025-04-04 20:45:50,MESW2H00S,R2I63-N-AD1
2025-04-04 20:45:47,MESW2H0XL,R2I63-N-BD2
2025-04-04 20:45:45,MESW2H2XL,R2I63-N-CD1
2025-04-04 20:45:44,MESW2H3XL,R2I63-N-CD2
2025-04-04 20:41:24,MESW3K00L,R2I65-N-BD1
2025-04-04 20:41:26,MESW3K00M,R2I65-N-AD2
2025-04-04 20:41:25,MESW3K0XL,R2I65-N-BD2
2025-04-04 20:41:22,MESW3K2XL,R2I65-N-CD1
2025-04-04 20:41:20,MESW3K3XL,R2I65-N-CD2
2025-04-04 20:41:18,MESW3K4XL,R2I65-N-DD1
2025-04-04 20:42:23,MESW3M00L,R2J65-S-BD1
2025-04-04 20:42:26,MESW3M00M,R2J65-S-AD2
2025-04-04 20:42:28,MESW3M00S,R2J65-S-AD1
2025-04-04 20:42:25,MESW3M0XL,R2J65-S-BD2
2025-04-04 20:42:22,MESW3M2XL,R2J65-S-CD1
2025-04-04 20:42:21,MESW3M3XL,R2J65-S-CD2
2025-04-04 20:42:17,MESW3M4XL,R2J65-S-DD1
2025-04-04 20:45:59,MESW3R00L,R2J63-N-BD1
2025-04-04 20:46:02,MESW3R00M,R2J63-N-AD2
2025-04-04 20:46:04,MESW3R00S,R2J63-N-AD1
2025-04-04 20:46:00,MESW3R0XL,R2J63-N-BD2
2025-04-04 20:45:56,MESW3R2XL,R2J63-N-CD1
2025-04-04 20:45:55,MESW3R3XL,R2J63-N-CD2
2025-04-04 20:45:53,MESW3R4XL,R2J63-N-DD1
2025-04-04 20:45:54,MESW3R5XL,R2J63-N-DD2
2025-04-04 20:39:28,MESW3W00L,R2J67-S-BD1
2025-04-04 20:39:31,MESW3W00M,R2J67-S-AD2
2025-04-04 20:39:33,MESW3W00S,R2J67-S-AD1
2025-04-04 20:39:30,MESW3W0XL,R2J67-S-BD2
2025-04-04 20:39:27,MESW3W2XL,R2J67-S-CD1
2025-04-04 20:39:25,MESW3W3XL,R2J67-S-CD2
2025-04-04 20:39:22,MESW3W4XL,R2J67-S-DD1
2025-04-04 20:39:23,MESW3W5XL,R2J67-S-DD2
2025-04-04 20:41:50,MESW3Y00L,R2K65-N-BD1
2025-04-04 20:41:53,MESW3Y00M,R2K65-N-AD2
2025-04-04 20:41:54,MESW3Y00S,R2K65-N-AD1
2025-04-04 20:41:52,MESW3Y0XL,R2K65-N-BD2
2025-04-04 20:41:48,MESW3Y2XL,R2K65-N-CD1
2025-04-04 20:41:47,MESW3Y3XL,R2K65-N-CD2
2025-04-04 20:41:44,MESW3Y4XL,R2K65-N-DD1
2025-04-04 20:46:13,MESW4N00L,R2K63-N-BD1
2025-04-04 20:46:18,MESW4N00M,R2K63-N-AD2
2025-04-04 20:46:20,MESW4N00S,R2K63-N-AD1
2025-04-04 20:46:15,MESW4N0XL,R2K63-N-BD2
2025-04-04 20:46:11,MESW4N2XL,R2K63-N-CD1
2025-04-04 20:46:09,MESW4N3XL,R2K63-N-CD2
2025-04-04 20:46:06,MESW4N4XL,R2K63-N-DD1
2025-04-04 20:41:38,MESW4O00L,R2J65-N-BD1
2025-04-04 20:41:41,MESW4O00M,R2J65-N-AD2
2025-04-04 20:41:42,MESW4O00S,R2J65-N-AD1
2025-04-04 20:41:39,MESW4O0XL,R2J65-N-BD2
2025-04-04 20:41:36,MESW4O2XL,R2J65-N-CD1
2025-04-04 20:41:35,MESW4O3XL,R2J65-N-CD2
2025-04-04 20:41:31,MESW4O4XL,R2J65-N-DD1
2025-04-04 20:42:04,MESW4P00L,R2K65-S-BD1
2025-04-04 20:42:06,MESW4P00M,R2K65-S-AD2
2025-04-04 20:42:10,MESW4P00S,R2K65-S-AD1
2025-04-04 20:42:05,MESW4P0XL,R2K65-S-BD2
2025-04-04 20:42:02,MESW4P2XL,R2K65-S-CD1
2025-04-04 20:42:01,MESW4P3XL,R2K65-S-CD2
2025-04-04 20:41:59,MESW4P4XL,R2K65-S-DD1
2025-04-04 20:40:56,MESW5R00L,R2G65-N-BD1
2025-04-04 20:40:58,MESW5R00M,R2G65-N-AD2
2025-04-04 20:41:00,MESW5R00S,R2G65-N-AD1
2025-04-04 20:40:57,MESW5R0XL,R2G65-N-BD2
2025-04-04 20:40:54,MESW5R2XL,R2G65-N-CD1
2025-04-04 20:40:53,MESW5R3XL,R2G65-N-CD2
2025-04-04 20:39:15,MESW6Q00L,R2K67-S-BD1
2025-04-04 20:39:18,MESW6Q00M,R2K67-S-AD2
2025-04-04 20:39:20,MESW6Q00S,R2K67-S-AD1
2025-04-04 20:39:17,MESW6Q0XL,R2K67-S-BD2
2025-04-04 20:39:14,MESW6Q2XL,R2K67-S-CD1
2025-04-04 20:39:12,MESW6Q3XL,R2K67-S-CD2
2025-04-04 20:39:09,MESW6Q4XL,R2K67-S-DD1
2025-04-04 20:41:10,MESW7C00L,R2H65-N-BD1
2025-04-04 20:41:13,MESW7C00M,R2H65-N-AD2
2025-04-04 20:41:15,MESW7C00S,R2H65-N-AD1
2025-04-04 20:41:12,MESW7C0XL,R2H65-N-BD2
2025-04-04 20:41:09,MESW7C2XL,R2H65-N-CD1
2025-04-04 20:41:08,MESW7C3XL,R2H65-N-CD2
2025-04-04 20:45:33,MESW7G00L,R2H63-N-BD1
2025-04-04 20:45:36,MESW7G00M,R2H63-N-AD2
2025-04-04 20:45:37,MESW7G00S,R2H63-N-AD1
2025-04-04 20:45:34,MESW7G0XL,R2H63-N-BD2
2025-04-04 20:45:32,MESW7G2XL,R2H63-N-CD1
2025-04-04 20:45:31,MESW7G3XL,R2H63-N-CD2
2025-04-04 20:45:26,MESW7G4XL,R2H63-N-DD1
2025-04-04 20:45:19,MESW7K00L,R2G63-N-BD1
2025-04-04 20:45:22,MESW7K00M,R2G63-N-AD2
2025-04-04 20:45:24,MESW7K00S,R2G63-N-AD1
2025-04-04 20:45:21,MESW7K0XL,R2G63-N-BD2
2025-04-04 20:45:18,MESW7K2XL,R2G63-N-CD1
2025-04-04 20:45:17,MESW7K3XL,R2G63-N-CD2
2025-04-04 20:45:14,MESW7K4XL,R2G63-N-DD1
2025-04-04 20:42:57,MESW7M00L,R2H65-S-BD1
2025-04-04 20:43:00,MESW7M00M,R2H65-S-AD2
2025-04-04 20:43:02,MESW7M00S,R2H65-S-AD1
2025-04-04 20:42:58,MESW7M0XL,R2H65-S-BD2
2025-04-04 20:42:56,MESW7M2XL,R2H65-S-CD1
2025-04-04 20:42:54,MESW7M3XL,R2H65-S-CD2
2025-04-04 20:42:51,MESW7M4XL,R2H65-S-DD1
2025-04-04 20:47:28,MESW8M00L,R2H63-S-BD1
2025-04-04 20:47:31,MESW8M00M,R2H63-S-AD2
2025-04-04 20:47:33,MESW8M00S,R2H63-S-AD1
2025-04-04 20:47:29,MESW8M0XL,R2H63-S-BD2
2025-04-04 20:47:26,MESW8M2XL,R2H63-S-CD1
2025-04-04 20:47:24,MESW8M3XL,R2H63-S-CD2
2025-04-04 20:47:42,MESWAI00L,R2G63-S-BD1
2025-04-04 20:47:45,MESWAI00M,R2G63-S-AD2
2025-04-04 20:47:46,MESWAI00S,R2G63-S-AD1
2025-04-04 20:47:43,MESWAI0XL,R2G63-S-BD2
2025-04-04 20:47:40,MESWAI2XL,R2G63-S-CD1
2025-04-04 20:47:38,MESWAI3XL,R2G63-S-CD2
2025-04-04 20:47:35,MESWAI4XL,R2G63-S-DD1
2025-04-04 20:47:37,MESWAI5XL,R2G63-S-DD2
2025-04-04 20:47:08,MESWB900L,R2I63-S-BD1
2025-04-04 20:47:13,MESWB900M,R2I63-S-AD2
2025-04-04 20:47:15,MESWB900S,R2I63-S-AD1
2025-04-04 20:47:11,MESWB90XL,R2I63-S-BD2
2025-04-04 20:47:07,MESWB92XL,R2I63-S-CD1
2025-04-04 20:47:04,MESWB93XL,R2I63-S-CD2
2025-04-04 20:46:59,MESWB94XL,R2I63-S-DD1
2025-04-04 20:38:59,MESWDD00L,R2K67-N-BD1
2025-04-04 20:39:02,MESWDD00M,R2K67-N-AD2
2025-04-04 20:39:04,MESWDD00S,R2K67-N-AD1
2025-04-04 20:39:00,MESWDD0XL,R2K67-N-BD2
2025-04-04 20:38:58,MESWDD2XL,R2K67-N-CD1
2025-04-04 20:38:56,MESWDD3XL,R2K67-N-CD2
2025-04-04 20:38:53,MESWDD4XL,R2K67-N-DD1
2025-04-04 19:26:33,NLPT0M00L,R2B73-S-BT1
2025-04-04 19:26:41,NLPT0M00M,R2B73-S-AT3
2025-04-04 19:26:42,NLPT0M00S,R2B73-S-AT2
2025-04-04 19:26:35,NLPT0M0XL,R2B73-S-BT2
2025-04-04 19:26:45,NLPT0M0XS,R2B73-S-AT1
2025-04-04 19:26:37,NLPT0M2XL,R2B73-S-BT3
2025-04-04 19:26:28,NLPT0M3XL,R2B73-S-CT1
2025-04-04 19:26:27,NLPT0M4XL,R2B73-S-CT2
2025-04-04 19:22:23,NLPT0Y00L,R2C71-S-BT1
2025-04-04 19:22:27,NLPT0Y00M,R2C71-S-AT3
2025-04-04 19:22:29,NLPT0Y00S,R2C71-S-AT2
2025-04-04 19:22:24,NLPT0Y0XL,R2C71-S-BT2
2025-04-04 19:22:31,NLPT0Y0XS,R2C71-S-AT1
2025-04-04 19:22:26,NLPT0Y2XL,R2C71-S-BT3
2025-04-04 19:22:22,NLPT0Y3XL,R2C71-S-CT1
2025-04-04 19:22:20,NLPT0Y4XL,R2C71-S-CT2
2025-04-04 19:30:48,NLPT1F00L,R2B75-S-BT1
2025-04-04 19:30:52,NLPT1F00M,R2B75-S-AT3
2025-04-04 19:30:51,NLPT1F00S,R2B75-S-AT2
2025-04-04 19:30:47,NLPT1F0XL,R2B75-S-BT2
2025-04-04 19:30:49,NLPT1F0XS,R2B75-S-AT1
2025-04-04 19:30:45,NLPT1F2XL,R2B75-S-BT3
2025-04-04 19:30:41,NLPT1F3XL,R2B75-S-CT1
2025-04-04 19:30:43,NLPT1F4XL,R2B75-S-CT2
2025-04-04 19:24:04,NLPT2B00L,R2D71-N-BT1
2025-04-04 19:24:08,NLPT2B00M,R2D71-N-AT3
2025-04-04 19:24:10,NLPT2B00S,R2D71-N-AT2
2025-04-04 19:24:05,NLPT2B0XL,R2D71-N-BT2
2025-04-04 19:24:14,NLPT2B0XS,R2D71-N-AT1
2025-04-04 19:24:07,NLPT2B2XL,R2D71-N-BT3
2025-04-04 19:24:01,NLPT2B3XL,R2D71-N-CT1
2025-04-04 19:24:00,NLPT2B4XL,R2D71-N-CT2
2025-04-04 19:23:59,NLPT2B5XL,R2D71-N-CT3
2025-04-04 19:23:28,NLPT2B6XL,R2C71-N-CT3
2025-04-04 19:29:52,NLPT2Q00L,R2E75-S-BT1
2025-04-04 19:29:57,NLPT2Q00M,R2E75-S-AT3
2025-04-04 19:29:55,NLPT2Q00S,R2E75-S-AT2
2025-04-04 19:29:51,NLPT2Q0XL,R2E75-S-BT2
2025-04-04 19:29:53,NLPT2Q0XS,R2E75-S-AT1
2025-04-04 19:29:49,NLPT2Q2XL,R2E75-S-BT3
2025-04-04 19:29:46,NLPT2Q3XL,R2E75-S-CT1
2025-04-04 19:29:47,NLPT2Q4XL,R2E75-S-CT2
2025-04-04 19:33:50,NLPT3N00L,R2E77-S-BT1
2025-04-04 19:33:54,NLPT3N00M,R2E77-S-AT3
2025-04-04 19:33:55,NLPT3N00S,R2E77-S-AT2
2025-04-04 19:33:51,NLPT3N0XL,R2E77-S-BT2
2025-04-04 19:33:57,NLPT3N0XS,R2E77-S-AT1
2025-04-04 19:33:52,NLPT3N2XL,R2E77-S-BT3
2025-04-04 19:33:48,NLPT3N3XL,R2E77-S-CT1
2025-04-04 19:33:47,NLPT3N4XL,R2E77-S-CT2
2025-04-04 19:33:45,NLPT3N5XL,R2E77-S-CT3
2025-04-04 19:33:42,NLPT3N6XL,R2E77-S-DT1
2025-04-04 19:23:33,NLPT4I00L,R2C71-N-BT1
2025-04-04 19:23:48,NLPT4I00M,R2C71-N-AT3
2025-04-04 19:23:50,NLPT4I00S,R2C71-N-AT2
2025-04-04 19:23:45,NLPT4I0XL,R2C71-N-BT2
2025-04-04 19:23:51,NLPT4I0XS,R2C71-N-AT1
2025-04-04 19:23:46,NLPT4I2XL,R2C71-N-BT3
2025-04-04 19:23:31,NLPT4I3XL,R2C71-N-CT1
2025-04-04 19:23:30,NLPT4I4XL,R2C71-N-CT2
2025-04-04 19:25:03,NLPT4Q00L,R2E73-S-BT1
2025-04-04 19:25:11,NLPT4Q00M,R2E73-S-AT3
2025-04-04 19:25:09,NLPT4Q00S,R2E73-S-AT2
2025-04-04 19:25:05,NLPT4Q0XL,R2E73-S-BT2
2025-04-04 19:25:08,NLPT4Q0XS,R2E73-S-AT1
2025-04-04 19:25:06,NLPT4Q2XL,R2E73-S-BT3
2025-04-04 19:24:57,NLPT4Q3XL,R2E73-S-CT1
2025-04-04 19:24:54,NLPT4Q4XL,R2E73-S-CT2
2025-04-04 19:22:00,NLPT4R00L,R2D71-S-BT1
2025-04-04 19:22:06,NLPT4R00M,R2D71-S-AT3
2025-04-04 19:22:10,NLPT4R00S,R2D71-S-AT2
2025-04-04 19:22:02,NLPT4R0XL,R2D71-S-BT2
2025-04-04 19:22:12,NLPT4R0XS,R2D71-S-AT1
2025-04-04 19:22:05,NLPT4R2XL,R2D71-S-BT3
2025-04-04 19:21:59,NLPT4R3XL,R2D71-S-CT1
2025-04-04 19:21:57,NLPT4R4XL,R2D71-S-CT2
2025-04-04 19:21:56,NLPT4R5XL,R2D71-S-CT3
2025-04-04 19:21:51,NLPT4R6XL,R2D71-S-DT1
2025-04-04 19:29:32,NLPT4V00L,R2E73-N-BT1
2025-04-04 19:29:35,NLPT4V00M,R2E73-N-AT3
2025-04-04 19:29:37,NLPT4V00S,R2E73-N-AT2
2025-04-04 19:29:33,NLPT4V0XL,R2E73-N-BT2
2025-04-04 19:29:38,NLPT4V0XS,R2E73-N-AT1
2025-04-04 19:29:34,NLPT4V2XL,R2E73-N-BT3
2025-04-04 19:29:30,NLPT4V3XL,R2E73-N-CT1
2025-04-04 19:29:29,NLPT4V4XL,R2E73-N-CT2
2025-04-04 19:33:30,NLPT6A00L,R2D77-S-BT1
2025-04-04 19:33:35,NLPT6A00M,R2D77-S-AT3
2025-04-04 19:33:36,NLPT6A00S,R2D77-S-AT2
2025-04-04 19:33:32,NLPT6A0XL,R2D77-S-BT2
2025-04-04 19:33:38,NLPT6A0XS,R2D77-S-AT1
2025-04-04 19:33:33,NLPT6A2XL,R2D77-S-BT3
2025-04-04 19:33:29,NLPT6A3XL,R2D77-S-CT1
2025-04-04 19:34:15,NLPT6B00L,R2E77-N-BT1
2025-04-04 19:34:22,NLPT6B00M,R2E77-N-AT3
2025-04-04 19:34:23,NLPT6B00S,R2E77-N-AT2
2025-04-04 19:34:18,NLPT6B0XL,R2E77-N-BT2
2025-04-04 19:34:24,NLPT6B0XS,R2E77-N-AT1
2025-04-04 19:34:20,NLPT6B2XL,R2E77-N-BT3
2025-04-04 19:34:14,NLPT6B3XL,R2E77-N-CT1
2025-04-04 19:23:14,NLPT6F00L,R2B71-N-BT1
2025-04-04 19:23:18,NLPT6F00M,R2B71-N-AT3
2025-04-04 19:23:20,NLPT6F00S,R2B71-N-AT2
2025-04-04 19:23:15,NLPT6F0XL,R2B71-N-BT2
2025-04-04 19:23:21,NLPT6F0XS,R2B71-N-AT1
2025-04-04 19:23:17,NLPT6F2XL,R2B71-N-BT3
2025-04-04 19:23:13,NLPT6F3XL,R2B71-N-CT1
2025-04-04 19:23:11,NLPT6F4XL,R2B71-N-CT2
2025-04-04 19:34:41,NLPT7D00L,R2D77-N-BT1
2025-04-04 19:34:50,NLPT7D00M,R2D77-N-AT3
2025-04-04 19:34:51,NLPT7D00S,R2D77-N-AT2
2025-04-04 19:34:40,NLPT7D0XL,R2D77-N-BT2
2025-04-04 19:34:54,NLPT7D0XS,R2D77-N-AT1
2025-04-04 19:34:38,NLPT7D2XL,R2D77-N-BT3
2025-04-04 19:34:33,NLPT7D3XL,R2D77-N-CT1
2025-04-04 19:34:35,NLPT7D4XL,R2D77-N-CT2
2025-04-04 19:30:13,NLPT8W00L,R2D75-S-BT1
2025-04-04 19:30:17,NLPT8W00M,R2D75-S-AT3
2025-04-04 19:30:16,NLPT8W00S,R2D75-S-AT2
2025-04-04 19:30:12,NLPT8W0XL,R2D75-S-BT2
2025-04-04 19:30:15,NLPT8W0XS,R2D75-S-AT1
2025-04-04 19:30:10,NLPT8W2XL,R2D75-S-BT3
2025-04-04 19:30:06,NLPT8W3XL,R2D75-S-CT1
2025-04-04 19:30:08,NLPT8W4XL,R2D75-S-CT2
2025-04-04 19:29:22,NLPTMJ00L,R2E73-N-DT1
2025-04-04 19:23:04,NLPTMJ00M,R2B71-N-DT2
2025-04-04 19:23:02,NLPTMJ00S,R2B71-N-DT1
2025-04-04 19:29:23,NLPTMJ0XL,R2E73-N-DT2
2025-04-04 19:23:05,NLPTMJ0XS,R2B71-N-DT3
2025-04-04 19:29:24,NLPTMJ2XL,R2E73-N-DT3
2025-04-04 19:23:54,NLPTOC00L,R2D71-N-DT1
2025-04-04 19:23:25,NLPTOC00M,R2C71-N-DT2
2025-04-04 19:23:24,NLPTOC00S,R2C71-N-DT1
2025-04-04 19:23:56,NLPTOC0XL,R2D71-N-DT2
2025-04-04 19:23:27,NLPTOC0XS,R2C71-N-DT3
2025-04-04 19:23:57,NLPTOC2XL,R2D71-N-DT3
2025-04-04 19:26:05,NLPTOC3XL,R2C73-S-CT3
2025-04-04 19:26:09,NLPTQ700L,R2C73-S-BT1
2025-04-04 19:26:14,NLPTQ700M,R2C73-S-AT3
2025-04-04 19:26:15,NLPTQ700S,R2C73-S-AT2
2025-04-04 19:26:11,NLPTQ70XL,R2C73-S-BT2
2025-04-04 19:26:17,NLPTQ70XS,R2C73-S-AT1
2025-04-04 19:26:12,NLPTQ72XL,R2C73-S-BT3
2025-04-04 19:26:08,NLPTQ73XL,R2C73-S-CT1
2025-04-04 19:26:07,NLPTQ74XL,R2C73-S-CT2
2025-04-04 19:22:46,NLPTQ800L,R2B71-S-BT1
2025-04-04 19:22:53,NLPTQ800M,R2B71-S-AT3
2025-04-04 19:22:55,NLPTQ800S,R2B71-S-AT2
2025-04-04 19:22:48,NLPTQ80XL,R2B71-S-BT2
2025-04-04 19:22:56,NLPTQ80XS,R2B71-S-AT1
2025-04-04 19:22:52,NLPTQ82XL,R2B71-S-BT3
2025-04-04 19:22:42,NLPTQ83XL,R2B71-S-CT1
2025-04-04 19:22:41,NLPTQ84XL,R2B71-S-CT2
2025-04-04 19:30:28,NLPTQ900L,R2C75-S-BT1
2025-04-04 19:30:32,NLPTQ900M,R2C75-S-AT3
2025-04-04 19:30:33,NLPTQ900S,R2C75-S-AT2
2025-04-04 19:30:29,NLPTQ90XL,R2C75-S-BT2
2025-04-04 19:30:35,NLPTQ90XS,R2C75-S-AT1
2025-04-04 19:30:30,NLPTQ92XL,R2C75-S-BT3
2025-04-04 19:30:26,NLPTQ93XL,R2C75-S-CT1
2025-04-04 19:30:25,NLPTQ94XL,R2C75-S-CT2
2025-04-04 19:30:24,NLPTQ95XL,R2C75-S-CT3
2025-04-04 19:30:20,NLPTQ96XL,R2C75-S-DT1
2025-04-04 19:27:05,NLPTR200L,R2B73-N-BT1
2025-04-04 19:27:12,NLPTR200M,R2B73-N-AT3
2025-04-04 19:27:11,NLPTR200S,R2B73-N-AT2
2025-04-04 19:27:06,NLPTR20XL,R2B73-N-BT2
2025-04-04 19:27:09,NLPTR20XS,R2B73-N-AT1
2025-04-04 19:27:07,NLPTR22XL,R2B73-N-BT3
2025-04-04 19:27:03,NLPTR23XL,R2B73-N-CT1
2025-04-04 19:27:02,NLPTR24XL,R2B73-N-CT2
2025-04-04 19:27:25,NLPTR300L,R2C73-N-BT1
2025-04-04 19:27:29,NLPTR300M,R2C73-N-AT3
2025-04-04 19:27:31,NLPTR300S,R2C73-N-AT2
2025-04-04 19:27:26,NLPTR30XL,R2C73-N-BT2
2025-04-04 19:27:33,NLPTR30XS,R2C73-N-AT1
2025-04-04 19:27:27,NLPTR32XL,R2C73-N-BT3
2025-04-04 19:27:23,NLPTR33XL,R2C73-N-CT1
2025-04-04 19:27:22,NLPTR34XL,R2C73-N-CT2
2025-04-04 19:27:20,NLPTR35XL,R2C73-N-CT3
2025-04-04 19:27:16,NLPTR36XL,R2C73-N-DT1
2025-04-04 19:04:49,NLVN0Y00L,R2C65-S-AT3
