Timestamp,SKU,Location
2025-04-04 20:53:34,WORB9S00L,R2J61-S-BT3
2025-04-04 20:53:32,WORB9S00M,R2J61-S-BT2
2025-04-04 20:53:31,WORB9S00S,R2J61-S-BT1
2025-04-04 20:53:30,WORB3N0XS,R2J61-S-CT1
2025-04-04 20:53:29,WORB3N0XL,R2J61-S-CT2
2025-04-04 20:53:27,WORB3N2XL,R2J61-S-CT3
2025-04-04 20:53:25,WORB3N00L,R2J61-S-DT3
2025-04-04 20:53:24,WORB3N00M,R2J61-S-DT2
2025-04-04 20:53:22,WORB3N00S,R2J61-S-DT1
2025-04-04 20:53:20,WORBH80XS,R2K61-S-AT1
2025-04-04 20:53:19,WORBH80XL,R2K61-S-AT2
2025-04-04 20:53:17,WORBH82XL,R2K61-S-AT3
2025-04-04 20:53:15,WORBH800L,R2K61-S-BT3
2025-04-04 20:53:14,WORBH800M,R2K61-S-BT2
2025-04-04 20:53:13,WORBH800S,R2K61-S-BT1
2025-04-04 20:53:12,WORB3H0XS,R2K61-S-CT1
2025-04-04 20:53:09,WORB3H0XL,R2K61-S-CT2
2025-04-04 20:53:07,WORB3H2XL,R2K61-S-CT3
2025-04-04 20:53:04,WORB3H00L,R2K61-S-DT3
2025-04-04 20:53:02,WORB3H00M,R2K61-S-DT2
2025-04-04 20:49:42,WORB3H00S,R2K61-S-DT1
2025-04-04 20:49:34,WORB2Q0XS,R2K61-N-AT1
2025-04-04 20:49:33,WORB2Q0XL,R2K61-N-AT2
2025-04-04 20:49:32,WORB2Q2XL,R2K61-N-AT3
2025-04-04 20:49:30,WORB2Q00L,R2K61-N-BT3
2025-04-04 20:49:29,WORB2Q00M,R2K61-N-BT2
2025-04-04 20:49:28,WORB2Q00S,R2K61-N-BT1
2025-04-04 20:49:26,WORB6C0XS,R2K61-N-CT1
2025-04-04 20:49:24,WORB6C0XL,R2K61-N-CT2
2025-04-04 20:49:23,WORB6C2XL,R2K61-N-CT3
2025-04-04 20:49:21,WORB6C00L,R2K61-N-DT3
2025-04-04 20:49:20,WORB6C00M,R2K61-N-DT2
2025-04-04 20:49:19,WORB6C00S,R2K61-N-DT1
2025-04-04 20:49:09,WORB0Y0XS,R2J61-N-AT1
2025-04-04 20:49:08,WORB0Y0XL,R2J61-N-AT2
2025-04-04 20:49:06,WORB0Y2XL,R2J61-N-AT3
2025-04-04 20:49:05,WORB0Y00L,R2J61-N-BT3
2025-04-04 20:49:03,WORB0Y00M,R2J61-N-BT2
2025-04-04 20:49:02,WORB0Y00S,R2J61-N-BT1
2025-04-04 20:49:00,WORB2P0XS,R2J61-N-CT1
2025-04-04 20:48:58,WORB2P0XL,R2J61-N-CT2
2025-04-04 20:48:57,WORB2P2XL,R2J61-N-CT3
